game,date,result,__v,createdAt,updatedAt
"Mumbai Starline",2024-04-30T14:00:00.000Z,31,0,2024-04-30T14:00:00.000Z,2024-04-30T14:00:00.000Z
"Mumbai Starline",2024-04-30T14:30:00.000Z,44,0,2024-04-30T14:30:00.000Z,2024-04-30T14:30:00.000Z
"Mumbai Starline",2024-04-30T15:00:00.000Z,27,0,2024-04-30T15:00:00.000Z,2024-04-30T15:00:00.000Z
"Mumbai Starline",2024-04-30T15:30:00.000Z,82,0,2024-04-30T15:30:00.000Z,2024-04-30T15:30:00.000Z
"Mumbai Starline",2024-04-30T16:00:00.000Z,02,0,2024-04-30T16:00:00.000Z,2024-04-30T16:00:00.000Z
"Mumbai Starline",2024-04-30T16:30:00.000Z,65,0,2024-04-30T16:30:00.000Z,2024-04-30T16:30:00.000Z
"Mumbai Starline",2024-05-01T04:30:00.000Z,58,0,2024-05-01T04:30:00.000Z,2024-05-01T04:30:00.000Z
"Mumbai Starline",2024-05-01T05:00:00.000Z,91,0,2024-05-01T05:00:00.000Z,2024-05-01T05:00:00.000Z
"Mumbai Starline",2024-05-01T05:30:00.000Z,36,0,2024-05-01T05:30:00.000Z,2024-05-01T05:30:00.000Z
"Mumbai Starline",2024-05-01T06:00:00.000Z,62,0,2024-05-01T06:00:00.000Z,2024-05-01T06:00:00.000Z
"Mumbai Starline",2024-05-01T06:30:00.000Z,29,0,2024-05-01T06:30:00.000Z,2024-05-01T06:30:00.000Z
"Mumbai Starline",2024-05-01T07:00:00.000Z,55,0,2024-05-01T07:00:00.000Z,2024-05-01T07:00:00.000Z
"Mumbai Starline",2024-05-01T07:30:00.000Z,78,0,2024-05-01T07:30:00.000Z,2024-05-01T07:30:00.000Z
"Mumbai Starline",2024-05-01T08:00:00.000Z,36,0,2024-05-01T08:00:00.000Z,2024-05-01T08:00:00.000Z
"Mumbai Starline",2024-05-01T08:30:00.000Z,78,0,2024-05-01T08:30:00.000Z,2024-05-01T08:30:00.000Z
"Mumbai Starline",2024-05-01T09:00:00.000Z,43,0,2024-05-01T09:00:00.000Z,2024-05-01T09:00:00.000Z
"Mumbai Starline",2024-05-01T09:30:00.000Z,48,0,2024-05-01T09:30:00.000Z,2024-05-01T09:30:00.000Z
"Mumbai Starline",2024-05-01T10:00:00.000Z,50,0,2024-05-01T10:00:00.000Z,2024-05-01T10:00:00.000Z
"Mumbai Starline",2024-05-01T10:30:00.000Z,97,0,2024-05-01T10:30:00.000Z,2024-05-01T10:30:00.000Z
"Mumbai Starline",2024-05-01T11:00:00.000Z,51,0,2024-05-01T11:00:00.000Z,2024-05-01T11:00:00.000Z
"Mumbai Starline",2024-05-01T11:30:00.000Z,47,0,2024-05-01T11:30:00.000Z,2024-05-01T11:30:00.000Z
"Mumbai Starline",2024-05-01T12:00:00.000Z,04,0,2024-05-01T12:00:00.000Z,2024-05-01T12:00:00.000Z
"Mumbai Starline",2024-05-01T12:30:00.000Z,36,0,2024-05-01T12:30:00.000Z,2024-05-01T12:30:00.000Z
"Mumbai Starline",2024-05-01T13:00:00.000Z,41,0,2024-05-01T13:00:00.000Z,2024-05-01T13:00:00.000Z
"Mumbai Starline",2024-05-01T13:30:00.000Z,75,0,2024-05-01T13:30:00.000Z,2024-05-01T13:30:00.000Z
"Mumbai Starline",2024-05-01T14:00:00.000Z,59,0,2024-05-01T14:00:00.000Z,2024-05-01T14:00:00.000Z
"Mumbai Starline",2024-05-01T14:30:00.000Z,76,0,2024-05-01T14:30:00.000Z,2024-05-01T14:30:00.000Z
"Mumbai Starline",2024-05-01T15:00:00.000Z,17,0,2024-05-01T15:00:00.000Z,2024-05-01T15:00:00.000Z
"Mumbai Starline",2024-05-01T15:30:00.000Z,52,0,2024-05-01T15:30:00.000Z,2024-05-01T15:30:00.000Z
"Mumbai Starline",2024-05-01T16:00:00.000Z,55,0,2024-05-01T16:00:00.000Z,2024-05-01T16:00:00.000Z
"Mumbai Starline",2024-05-01T16:30:00.000Z,94,0,2024-05-01T16:30:00.000Z,2024-05-01T16:30:00.000Z
"Mumbai Starline",2024-05-02T04:30:00.000Z,36,0,2024-05-02T04:30:00.000Z,2024-05-02T04:30:00.000Z
"Mumbai Starline",2024-05-02T05:00:00.000Z,31,0,2024-05-02T05:00:00.000Z,2024-05-02T05:00:00.000Z
"Mumbai Starline",2024-05-02T05:30:00.000Z,64,0,2024-05-02T05:30:00.000Z,2024-05-02T05:30:00.000Z
"Mumbai Starline",2024-05-02T06:00:00.000Z,37,0,2024-05-02T06:00:00.000Z,2024-05-02T06:00:00.000Z
"Mumbai Starline",2024-05-02T06:30:00.000Z,97,0,2024-05-02T06:30:00.000Z,2024-05-02T06:30:00.000Z
"Mumbai Starline",2024-05-02T07:00:00.000Z,48,0,2024-05-02T07:00:00.000Z,2024-05-02T07:00:00.000Z
"Mumbai Starline",2024-05-02T07:30:00.000Z,98,0,2024-05-02T07:30:00.000Z,2024-05-02T07:30:00.000Z
"Mumbai Starline",2024-05-02T08:00:00.000Z,45,0,2024-05-02T08:00:00.000Z,2024-05-02T08:00:00.000Z
"Mumbai Starline",2024-05-02T08:30:00.000Z,43,0,2024-05-02T08:30:00.000Z,2024-05-02T08:30:00.000Z
"Mumbai Starline",2024-05-02T09:00:00.000Z,63,0,2024-05-02T09:00:00.000Z,2024-05-02T09:00:00.000Z
"Mumbai Starline",2024-05-02T09:30:00.000Z,67,0,2024-05-02T09:30:00.000Z,2024-05-02T09:30:00.000Z
"Mumbai Starline",2024-05-02T10:00:00.000Z,26,0,2024-05-02T10:00:00.000Z,2024-05-02T10:00:00.000Z
"Mumbai Starline",2024-05-02T10:30:00.000Z,31,0,2024-05-02T10:30:00.000Z,2024-05-02T10:30:00.000Z
"Mumbai Starline",2024-05-02T11:00:00.000Z,14,0,2024-05-02T11:00:00.000Z,2024-05-02T11:00:00.000Z
"Mumbai Starline",2024-05-02T11:30:00.000Z,09,0,2024-05-02T11:30:00.000Z,2024-05-02T11:30:00.000Z
"Mumbai Starline",2024-05-02T12:00:00.000Z,80,0,2024-05-02T12:00:00.000Z,2024-05-02T12:00:00.000Z
"Mumbai Starline",2024-05-02T12:30:00.000Z,94,0,2024-05-02T12:30:00.000Z,2024-05-02T12:30:00.000Z
"Mumbai Starline",2024-05-02T13:00:00.000Z,08,0,2024-05-02T13:00:00.000Z,2024-05-02T13:00:00.000Z
"Mumbai Starline",2024-05-02T13:30:00.000Z,33,0,2024-05-02T13:30:00.000Z,2024-05-02T13:30:00.000Z
"Mumbai Starline",2024-05-02T14:00:00.000Z,05,0,2024-05-02T14:00:00.000Z,2024-05-02T14:00:00.000Z
"Mumbai Starline",2024-05-02T14:30:00.000Z,62,0,2024-05-02T14:30:00.000Z,2024-05-02T14:30:00.000Z
"Mumbai Starline",2024-05-02T15:00:00.000Z,09,0,2024-05-02T15:00:00.000Z,2024-05-02T15:00:00.000Z
"Mumbai Starline",2024-05-02T15:30:00.000Z,48,0,2024-05-02T15:30:00.000Z,2024-05-02T15:30:00.000Z
"Mumbai Starline",2024-05-02T16:00:00.000Z,28,0,2024-05-02T16:00:00.000Z,2024-05-02T16:00:00.000Z
"Mumbai Starline",2024-05-02T16:30:00.000Z,80,0,2024-05-02T16:30:00.000Z,2024-05-02T16:30:00.000Z
"Mumbai Starline",2024-05-03T04:30:00.000Z,52,0,2024-05-03T04:30:00.000Z,2024-05-03T04:30:00.000Z
"Mumbai Starline",2024-05-03T05:00:00.000Z,43,0,2024-05-03T05:00:00.000Z,2024-05-03T05:00:00.000Z
"Mumbai Starline",2024-05-03T05:30:00.000Z,96,0,2024-05-03T05:30:00.000Z,2024-05-03T05:30:00.000Z
"Mumbai Starline",2024-05-03T06:00:00.000Z,76,0,2024-05-03T06:00:00.000Z,2024-05-03T06:00:00.000Z
"Mumbai Starline",2024-05-03T06:30:00.000Z,17,0,2024-05-03T06:30:00.000Z,2024-05-03T06:30:00.000Z
"Mumbai Starline",2024-05-03T07:00:00.000Z,87,0,2024-05-03T07:00:00.000Z,2024-05-03T07:00:00.000Z
"Mumbai Starline",2024-05-03T07:30:00.000Z,56,0,2024-05-03T07:30:00.000Z,2024-05-03T07:30:00.000Z
"Mumbai Starline",2024-05-03T08:00:00.000Z,64,0,2024-05-03T08:00:00.000Z,2024-05-03T08:00:00.000Z
"Mumbai Starline",2024-05-03T08:30:00.000Z,21,0,2024-05-03T08:30:00.000Z,2024-05-03T08:30:00.000Z
"Mumbai Starline",2024-05-03T09:00:00.000Z,59,0,2024-05-03T09:00:00.000Z,2024-05-03T09:00:00.000Z
"Mumbai Starline",2024-05-03T09:30:00.000Z,44,0,2024-05-03T09:30:00.000Z,2024-05-03T09:30:00.000Z
"Mumbai Starline",2024-05-03T10:00:00.000Z,75,0,2024-05-03T10:00:00.000Z,2024-05-03T10:00:00.000Z
"Mumbai Starline",2024-05-03T10:30:00.000Z,94,0,2024-05-03T10:30:00.000Z,2024-05-03T10:30:00.000Z
"Mumbai Starline",2024-05-03T11:00:00.000Z,09,0,2024-05-03T11:00:00.000Z,2024-05-03T11:00:00.000Z
"Mumbai Starline",2024-05-03T11:30:00.000Z,13,0,2024-05-03T11:30:00.000Z,2024-05-03T11:30:00.000Z
"Mumbai Starline",2024-05-03T12:00:00.000Z,24,0,2024-05-03T12:00:00.000Z,2024-05-03T12:00:00.000Z
"Mumbai Starline",2024-05-03T12:30:00.000Z,73,0,2024-05-03T12:30:00.000Z,2024-05-03T12:30:00.000Z
"Mumbai Starline",2024-05-03T13:00:00.000Z,07,0,2024-05-03T13:00:00.000Z,2024-05-03T13:00:00.000Z
"Mumbai Starline",2024-05-03T13:30:00.000Z,68,0,2024-05-03T13:30:00.000Z,2024-05-03T13:30:00.000Z
"Mumbai Starline",2024-05-03T14:00:00.000Z,68,0,2024-05-03T14:00:00.000Z,2024-05-03T14:00:00.000Z
"Mumbai Starline",2024-05-03T14:30:00.000Z,08,0,2024-05-03T14:30:00.000Z,2024-05-03T14:30:00.000Z
"Mumbai Starline",2024-05-03T15:00:00.000Z,78,0,2024-05-03T15:00:00.000Z,2024-05-03T15:00:00.000Z
"Mumbai Starline",2024-05-03T15:30:00.000Z,25,0,2024-05-03T15:30:00.000Z,2024-05-03T15:30:00.000Z
"Mumbai Starline",2024-05-03T16:00:00.000Z,04,0,2024-05-03T16:00:00.000Z,2024-05-03T16:00:00.000Z
"Mumbai Starline",2024-05-03T16:30:00.000Z,01,0,2024-05-03T16:30:00.000Z,2024-05-03T16:30:00.000Z
"Mumbai Starline",2024-05-04T04:30:00.000Z,90,0,2024-05-04T04:30:00.000Z,2024-05-04T04:30:00.000Z
"Mumbai Starline",2024-05-04T05:00:00.000Z,40,0,2024-05-04T05:00:00.000Z,2024-05-04T05:00:00.000Z
"Mumbai Starline",2024-05-04T05:30:00.000Z,57,0,2024-05-04T05:30:00.000Z,2024-05-04T05:30:00.000Z
"Mumbai Starline",2024-05-04T06:00:00.000Z,07,0,2024-05-04T06:00:00.000Z,2024-05-04T06:00:00.000Z
"Mumbai Starline",2024-05-04T06:30:00.000Z,83,0,2024-05-04T06:30:00.000Z,2024-05-04T06:30:00.000Z
"Mumbai Starline",2024-05-04T07:00:00.000Z,80,0,2024-05-04T07:00:00.000Z,2024-05-04T07:00:00.000Z
"Mumbai Starline",2024-05-04T07:30:00.000Z,23,0,2024-05-04T07:30:00.000Z,2024-05-04T07:30:00.000Z
"Mumbai Starline",2024-05-04T08:00:00.000Z,54,0,2024-05-04T08:00:00.000Z,2024-05-04T08:00:00.000Z
"Mumbai Starline",2024-05-04T08:30:00.000Z,95,0,2024-05-04T08:30:00.000Z,2024-05-04T08:30:00.000Z
"Mumbai Starline",2024-05-04T09:00:00.000Z,93,0,2024-05-04T09:00:00.000Z,2024-05-04T09:00:00.000Z
"Mumbai Starline",2024-05-04T09:30:00.000Z,43,0,2024-05-04T09:30:00.000Z,2024-05-04T09:30:00.000Z
"Mumbai Starline",2024-05-04T10:00:00.000Z,80,0,2024-05-04T10:00:00.000Z,2024-05-04T10:00:00.000Z
"Mumbai Starline",2024-05-04T10:30:00.000Z,05,0,2024-05-04T10:30:00.000Z,2024-05-04T10:30:00.000Z
"Mumbai Starline",2024-05-04T11:00:00.000Z,42,0,2024-05-04T11:00:00.000Z,2024-05-04T11:00:00.000Z
"Mumbai Starline",2024-05-04T11:30:00.000Z,69,0,2024-05-04T11:30:00.000Z,2024-05-04T11:30:00.000Z
"Mumbai Starline",2024-05-04T12:00:00.000Z,51,0,2024-05-04T12:00:00.000Z,2024-05-04T12:00:00.000Z
"Mumbai Starline",2024-05-04T12:30:00.000Z,38,0,2024-05-04T12:30:00.000Z,2024-05-04T12:30:00.000Z
"Mumbai Starline",2024-05-04T13:00:00.000Z,58,0,2024-05-04T13:00:00.000Z,2024-05-04T13:00:00.000Z
"Mumbai Starline",2024-05-04T13:30:00.000Z,67,0,2024-05-04T13:30:00.000Z,2024-05-04T13:30:00.000Z
"Mumbai Starline",2024-05-04T14:00:00.000Z,53,0,2024-05-04T14:00:00.000Z,2024-05-04T14:00:00.000Z
"Mumbai Starline",2024-05-04T14:30:00.000Z,14,0,2024-05-04T14:30:00.000Z,2024-05-04T14:30:00.000Z
"Mumbai Starline",2024-05-04T15:00:00.000Z,43,0,2024-05-04T15:00:00.000Z,2024-05-04T15:00:00.000Z
"Mumbai Starline",2024-05-04T15:30:00.000Z,11,0,2024-05-04T15:30:00.000Z,2024-05-04T15:30:00.000Z
"Mumbai Starline",2024-05-04T16:00:00.000Z,65,0,2024-05-04T16:00:00.000Z,2024-05-04T16:00:00.000Z
"Mumbai Starline",2024-05-04T16:30:00.000Z,08,0,2024-05-04T16:30:00.000Z,2024-05-04T16:30:00.000Z
"Mumbai Starline",2024-05-05T04:30:00.000Z,04,0,2024-05-05T04:30:00.000Z,2024-05-05T04:30:00.000Z
"Mumbai Starline",2024-05-05T05:00:00.000Z,02,0,2024-05-05T05:00:00.000Z,2024-05-05T05:00:00.000Z
"Mumbai Starline",2024-05-05T05:30:00.000Z,86,0,2024-05-05T05:30:00.000Z,2024-05-05T05:30:00.000Z
"Mumbai Starline",2024-05-05T06:00:00.000Z,36,0,2024-05-05T06:00:00.000Z,2024-05-05T06:00:00.000Z
"Mumbai Starline",2024-05-05T06:30:00.000Z,29,0,2024-05-05T06:30:00.000Z,2024-05-05T06:30:00.000Z
"Mumbai Starline",2024-05-05T07:00:00.000Z,22,0,2024-05-05T07:00:00.000Z,2024-05-05T07:00:00.000Z
"Mumbai Starline",2024-05-05T07:30:00.000Z,67,0,2024-05-05T07:30:00.000Z,2024-05-05T07:30:00.000Z
"Mumbai Starline",2024-05-05T08:00:00.000Z,21,0,2024-05-05T08:00:00.000Z,2024-05-05T08:00:00.000Z
"Mumbai Starline",2024-05-05T08:30:00.000Z,41,0,2024-05-05T08:30:00.000Z,2024-05-05T08:30:00.000Z
"Mumbai Starline",2024-05-05T09:00:00.000Z,45,0,2024-05-05T09:00:00.000Z,2024-05-05T09:00:00.000Z
"Mumbai Starline",2024-05-05T09:30:00.000Z,80,0,2024-05-05T09:30:00.000Z,2024-05-05T09:30:00.000Z
"Mumbai Starline",2024-05-05T10:00:00.000Z,31,0,2024-05-05T10:00:00.000Z,2024-05-05T10:00:00.000Z
"Mumbai Starline",2024-05-05T10:30:00.000Z,63,0,2024-05-05T10:30:00.000Z,2024-05-05T10:30:00.000Z
"Mumbai Starline",2024-05-05T11:00:00.000Z,98,0,2024-05-05T11:00:00.000Z,2024-05-05T11:00:00.000Z
"Mumbai Starline",2024-05-05T11:30:00.000Z,73,0,2024-05-05T11:30:00.000Z,2024-05-05T11:30:00.000Z
"Mumbai Starline",2024-05-05T12:00:00.000Z,00,0,2024-05-05T12:00:00.000Z,2024-05-05T12:00:00.000Z
"Mumbai Starline",2024-05-05T12:30:00.000Z,38,0,2024-05-05T12:30:00.000Z,2024-05-05T12:30:00.000Z
"Mumbai Starline",2024-05-05T13:00:00.000Z,72,0,2024-05-05T13:00:00.000Z,2024-05-05T13:00:00.000Z
"Mumbai Starline",2024-05-05T13:30:00.000Z,63,0,2024-05-05T13:30:00.000Z,2024-05-05T13:30:00.000Z
"Mumbai Starline",2024-05-05T14:00:00.000Z,49,0,2024-05-05T14:00:00.000Z,2024-05-05T14:00:00.000Z
"Mumbai Starline",2024-05-05T14:30:00.000Z,27,0,2024-05-05T14:30:00.000Z,2024-05-05T14:30:00.000Z
"Mumbai Starline",2024-05-05T15:00:00.000Z,95,0,2024-05-05T15:00:00.000Z,2024-05-05T15:00:00.000Z
"Mumbai Starline",2024-05-05T15:30:00.000Z,31,0,2024-05-05T15:30:00.000Z,2024-05-05T15:30:00.000Z
"Mumbai Starline",2024-05-05T16:00:00.000Z,87,0,2024-05-05T16:00:00.000Z,2024-05-05T16:00:00.000Z
"Mumbai Starline",2024-05-05T16:30:00.000Z,07,0,2024-05-05T16:30:00.000Z,2024-05-05T16:30:00.000Z
"Mumbai Starline",2024-05-06T04:30:00.000Z,14,0,2024-05-06T04:30:00.000Z,2024-05-06T04:30:00.000Z
"Mumbai Starline",2024-05-06T05:00:00.000Z,53,0,2024-05-06T05:00:00.000Z,2024-05-06T05:00:00.000Z
"Mumbai Starline",2024-05-06T05:30:00.000Z,03,0,2024-05-06T05:30:00.000Z,2024-05-06T05:30:00.000Z
"Mumbai Starline",2024-05-06T06:00:00.000Z,18,0,2024-05-06T06:00:00.000Z,2024-05-06T06:00:00.000Z
"Mumbai Starline",2024-05-06T06:30:00.000Z,69,0,2024-05-06T06:30:00.000Z,2024-05-06T06:30:00.000Z
"Mumbai Starline",2024-05-06T07:00:00.000Z,11,0,2024-05-06T07:00:00.000Z,2024-05-06T07:00:00.000Z
"Mumbai Starline",2024-05-06T07:30:00.000Z,98,0,2024-05-06T07:30:00.000Z,2024-05-06T07:30:00.000Z
"Mumbai Starline",2024-05-06T08:00:00.000Z,70,0,2024-05-06T08:00:00.000Z,2024-05-06T08:00:00.000Z
"Mumbai Starline",2024-05-06T08:30:00.000Z,58,0,2024-05-06T08:30:00.000Z,2024-05-06T08:30:00.000Z
"Mumbai Starline",2024-05-06T09:00:00.000Z,21,0,2024-05-06T09:00:00.000Z,2024-05-06T09:00:00.000Z
"Mumbai Starline",2024-05-06T09:30:00.000Z,04,0,2024-05-06T09:30:00.000Z,2024-05-06T09:30:00.000Z
"Mumbai Starline",2024-05-06T10:00:00.000Z,82,0,2024-05-06T10:00:00.000Z,2024-05-06T10:00:00.000Z
"Mumbai Starline",2024-05-06T10:30:00.000Z,70,0,2024-05-06T10:30:00.000Z,2024-05-06T10:30:00.000Z
"Mumbai Starline",2024-05-06T11:00:00.000Z,40,0,2024-05-06T11:00:00.000Z,2024-05-06T11:00:00.000Z
"Mumbai Starline",2024-05-06T11:30:00.000Z,85,0,2024-05-06T11:30:00.000Z,2024-05-06T11:30:00.000Z
"Mumbai Starline",2024-05-06T12:00:00.000Z,78,0,2024-05-06T12:00:00.000Z,2024-05-06T12:00:00.000Z
"Mumbai Starline",2024-05-06T12:30:00.000Z,62,0,2024-05-06T12:30:00.000Z,2024-05-06T12:30:00.000Z
"Mumbai Starline",2024-05-06T13:00:00.000Z,56,0,2024-05-06T13:00:00.000Z,2024-05-06T13:00:00.000Z
"Mumbai Starline",2024-05-06T13:30:00.000Z,06,0,2024-05-06T13:30:00.000Z,2024-05-06T13:30:00.000Z
"Mumbai Starline",2024-05-06T14:00:00.000Z,71,0,2024-05-06T14:00:00.000Z,2024-05-06T14:00:00.000Z
"Mumbai Starline",2024-05-06T14:30:00.000Z,31,0,2024-05-06T14:30:00.000Z,2024-05-06T14:30:00.000Z
"Mumbai Starline",2024-05-06T15:00:00.000Z,22,0,2024-05-06T15:00:00.000Z,2024-05-06T15:00:00.000Z
"Mumbai Starline",2024-05-06T15:30:00.000Z,74,0,2024-05-06T15:30:00.000Z,2024-05-06T15:30:00.000Z
"Mumbai Starline",2024-05-06T16:00:00.000Z,51,0,2024-05-06T16:00:00.000Z,2024-05-06T16:00:00.000Z
"Mumbai Starline",2024-05-06T16:30:00.000Z,18,0,2024-05-06T16:30:00.000Z,2024-05-06T16:30:00.000Z
"Mumbai Starline",2024-05-07T04:30:00.000Z,71,0,2024-05-07T04:30:00.000Z,2024-05-07T04:30:00.000Z
"Mumbai Starline",2024-05-07T05:00:00.000Z,85,0,2024-05-07T05:00:00.000Z,2024-05-07T05:00:00.000Z
"Mumbai Starline",2024-05-07T05:30:00.000Z,57,0,2024-05-07T05:30:00.000Z,2024-05-07T05:30:00.000Z
"Mumbai Starline",2024-05-07T06:00:00.000Z,49,0,2024-05-07T06:00:00.000Z,2024-05-07T06:00:00.000Z
"Mumbai Starline",2024-05-07T06:30:00.000Z,57,0,2024-05-07T06:30:00.000Z,2024-05-07T06:30:00.000Z
"Mumbai Starline",2024-05-07T07:00:00.000Z,52,0,2024-05-07T07:00:00.000Z,2024-05-07T07:00:00.000Z
"Mumbai Starline",2024-05-07T07:30:00.000Z,91,0,2024-05-07T07:30:00.000Z,2024-05-07T07:30:00.000Z
"Mumbai Starline",2024-05-07T08:00:00.000Z,84,0,2024-05-07T08:00:00.000Z,2024-05-07T08:00:00.000Z
"Mumbai Starline",2024-05-07T08:30:00.000Z,73,0,2024-05-07T08:30:00.000Z,2024-05-07T08:30:00.000Z
"Mumbai Starline",2024-05-07T09:00:00.000Z,09,0,2024-05-07T09:00:00.000Z,2024-05-07T09:00:00.000Z
"Mumbai Starline",2024-05-07T09:30:00.000Z,53,0,2024-05-07T09:30:00.000Z,2024-05-07T09:30:00.000Z
"Mumbai Starline",2024-05-07T10:00:00.000Z,06,0,2024-05-07T10:00:00.000Z,2024-05-07T10:00:00.000Z
"Mumbai Starline",2024-05-07T10:30:00.000Z,51,0,2024-05-07T10:30:00.000Z,2024-05-07T10:30:00.000Z
"Mumbai Starline",2024-05-07T11:00:00.000Z,38,0,2024-05-07T11:00:00.000Z,2024-05-07T11:00:00.000Z
"Mumbai Starline",2024-05-07T11:30:00.000Z,67,0,2024-05-07T11:30:00.000Z,2024-05-07T11:30:00.000Z
"Mumbai Starline",2024-05-07T12:00:00.000Z,01,0,2024-05-07T12:00:00.000Z,2024-05-07T12:00:00.000Z
"Mumbai Starline",2024-05-07T12:30:00.000Z,67,0,2024-05-07T12:30:00.000Z,2024-05-07T12:30:00.000Z
"Mumbai Starline",2024-05-07T13:00:00.000Z,83,0,2024-05-07T13:00:00.000Z,2024-05-07T13:00:00.000Z
"Mumbai Starline",2024-05-07T13:30:00.000Z,44,0,2024-05-07T13:30:00.000Z,2024-05-07T13:30:00.000Z
"Mumbai Starline",2024-05-07T14:00:00.000Z,96,0,2024-05-07T14:00:00.000Z,2024-05-07T14:00:00.000Z
"Mumbai Starline",2024-05-07T14:30:00.000Z,66,0,2024-05-07T14:30:00.000Z,2024-05-07T14:30:00.000Z
"Mumbai Starline",2024-05-07T15:00:00.000Z,77,0,2024-05-07T15:00:00.000Z,2024-05-07T15:00:00.000Z
"Mumbai Starline",2024-05-07T15:30:00.000Z,67,0,2024-05-07T15:30:00.000Z,2024-05-07T15:30:00.000Z
"Mumbai Starline",2024-05-07T16:00:00.000Z,38,0,2024-05-07T16:00:00.000Z,2024-05-07T16:00:00.000Z
"Mumbai Starline",2024-05-07T16:30:00.000Z,95,0,2024-05-07T16:30:00.000Z,2024-05-07T16:30:00.000Z
"Mumbai Starline",2024-05-08T04:30:00.000Z,74,0,2024-05-08T04:30:00.000Z,2024-05-08T04:30:00.000Z
"Mumbai Starline",2024-05-08T05:00:00.000Z,02,0,2024-05-08T05:00:00.000Z,2024-05-08T05:00:00.000Z
"Mumbai Starline",2024-05-08T05:30:00.000Z,47,0,2024-05-08T05:30:00.000Z,2024-05-08T05:30:00.000Z
"Mumbai Starline",2024-05-08T06:00:00.000Z,39,0,2024-05-08T06:00:00.000Z,2024-05-08T06:00:00.000Z
"Mumbai Starline",2024-05-08T06:30:00.000Z,29,0,2024-05-08T06:30:00.000Z,2024-05-08T06:30:00.000Z
"Mumbai Starline",2024-05-08T07:00:00.000Z,14,0,2024-05-08T07:00:00.000Z,2024-05-08T07:00:00.000Z
"Mumbai Starline",2024-05-08T07:30:00.000Z,71,0,2024-05-08T07:30:00.000Z,2024-05-08T07:30:00.000Z
"Mumbai Starline",2024-05-08T08:00:00.000Z,43,0,2024-05-08T08:00:00.000Z,2024-05-08T08:00:00.000Z
"Mumbai Starline",2024-05-08T08:30:00.000Z,20,0,2024-05-08T08:30:00.000Z,2024-05-08T08:30:00.000Z
"Mumbai Starline",2024-05-08T09:00:00.000Z,39,0,2024-05-08T09:00:00.000Z,2024-05-08T09:00:00.000Z
"Mumbai Starline",2024-05-08T09:30:00.000Z,63,0,2024-05-08T09:30:00.000Z,2024-05-08T09:30:00.000Z
"Mumbai Starline",2024-05-08T10:00:00.000Z,57,0,2024-05-08T10:00:00.000Z,2024-05-08T10:00:00.000Z
"Mumbai Starline",2024-05-08T10:30:00.000Z,92,0,2024-05-08T10:30:00.000Z,2024-05-08T10:30:00.000Z
"Mumbai Starline",2024-05-08T11:00:00.000Z,89,0,2024-05-08T11:00:00.000Z,2024-05-08T11:00:00.000Z
"Mumbai Starline",2024-05-08T11:30:00.000Z,82,0,2024-05-08T11:30:00.000Z,2024-05-08T11:30:00.000Z
"Mumbai Starline",2024-05-08T12:00:00.000Z,46,0,2024-05-08T12:00:00.000Z,2024-05-08T12:00:00.000Z
"Mumbai Starline",2024-05-08T12:30:00.000Z,60,0,2024-05-08T12:30:00.000Z,2024-05-08T12:30:00.000Z
"Mumbai Starline",2024-05-08T13:00:00.000Z,19,0,2024-05-08T13:00:00.000Z,2024-05-08T13:00:00.000Z
"Mumbai Starline",2024-05-08T13:30:00.000Z,47,0,2024-05-08T13:30:00.000Z,2024-05-08T13:30:00.000Z
"Mumbai Starline",2024-05-08T14:00:00.000Z,44,0,2024-05-08T14:00:00.000Z,2024-05-08T14:00:00.000Z
"Mumbai Starline",2024-05-08T14:30:00.000Z,97,0,2024-05-08T14:30:00.000Z,2024-05-08T14:30:00.000Z
"Mumbai Starline",2024-05-08T15:00:00.000Z,02,0,2024-05-08T15:00:00.000Z,2024-05-08T15:00:00.000Z
"Mumbai Starline",2024-05-08T15:30:00.000Z,09,0,2024-05-08T15:30:00.000Z,2024-05-08T15:30:00.000Z
"Mumbai Starline",2024-05-08T16:00:00.000Z,97,0,2024-05-08T16:00:00.000Z,2024-05-08T16:00:00.000Z
"Mumbai Starline",2024-05-08T16:30:00.000Z,00,0,2024-05-08T16:30:00.000Z,2024-05-08T16:30:00.000Z
"Mumbai Starline",2024-05-09T04:30:00.000Z,35,0,2024-05-09T04:30:00.000Z,2024-05-09T04:30:00.000Z
"Mumbai Starline",2024-05-09T05:00:00.000Z,95,0,2024-05-09T05:00:00.000Z,2024-05-09T05:00:00.000Z
"Mumbai Starline",2024-05-09T05:30:00.000Z,63,0,2024-05-09T05:30:00.000Z,2024-05-09T05:30:00.000Z
"Mumbai Starline",2024-05-09T06:00:00.000Z,10,0,2024-05-09T06:00:00.000Z,2024-05-09T06:00:00.000Z
"Mumbai Starline",2024-05-09T06:30:00.000Z,74,0,2024-05-09T06:30:00.000Z,2024-05-09T06:30:00.000Z
"Mumbai Starline",2024-05-09T07:00:00.000Z,83,0,2024-05-09T07:00:00.000Z,2024-05-09T07:00:00.000Z
"Mumbai Starline",2024-05-09T07:30:00.000Z,13,0,2024-05-09T07:30:00.000Z,2024-05-09T07:30:00.000Z
"Mumbai Starline",2024-05-09T08:00:00.000Z,91,0,2024-05-09T08:00:00.000Z,2024-05-09T08:00:00.000Z
"Mumbai Starline",2024-05-09T08:30:00.000Z,78,0,2024-05-09T08:30:00.000Z,2024-05-09T08:30:00.000Z
